hotel,data,disponibilidade,minimo_de_noites
177,6/10/2017,0,1
177,7/10/2017,1,1
177,8/10/2017,1,1
177,9/10/2017,0,1
177,10/10/2017,1,1
177,11/10/2017,0,1
177,12/10/2017,1,1
177,13/10/2017,1,1
177,14/10/2017,1,1
177,15/10/2017,0,3
177,16/10/2017,0,1
177,17/10/2017,0,1
177,18/10/2017,1,1
177,19/10/2017,0,1
177,20/10/2017,0,1
177,21/10/2017,1,1
177,22/10/2017,1,1
177,23/10/2017,1,1
177,24/10/2017,0,2
177,25/10/2017,1,1
177,26/10/2017,0,1
177,27/10/2017,1,1
177,28/10/2017,1,1
177,29/10/2017,0,1
177,30/10/2017,0,1
178,1/10/2017,0,1
178,2/10/2017,1,1
178,3/10/2017,0,1
178,4/10/2017,1,1
178,5/10/2017,0,1
178,6/10/2017,0,1
178,7/10/2017,1,1
178,8/10/2017,1,1
178,9/10/2017,0,1
178,10/10/2017,0,1
178,11/10/2017,1,1
178,12/10/2017,0,1
178,13/10/2017,0,1
178,14/10/2017,1,1
178,15/10/2017,1,1
178,16/10/2017,1,1
178,17/10/2017,1,1
178,18/10/2017,0,1
178,19/10/2017,0,1
178,20/10/2017,0,1
178,21/10/2017,0,1
178,22/10/2017,1,1
178,23/10/2017,1,1
178,24/10/2017,1,1
178,25/10/2017,1,1
178,26/10/2017,0,1
178,27/10/2017,1,1
178,28/10/2017,0,1
178,29/10/2017,0,1
178,30/10/2017,0,1
179,1/10/2017,0,1
179,2/10/2017,0,1
179,3/10/2017,0,1
179,4/10/2017,1,1
179,5/10/2017,1,1
179,6/10/2017,1,1
179,7/10/2017,0,1
179,8/10/2017,0,1
179,9/10/2017,1,1
179,10/10/2017,0,1
179,11/10/2017,0,1
179,12/10/2017,1,1
179,13/10/2017,1,1
179,14/10/2017,1,1
179,15/10/2017,0,3
179,16/10/2017,0,1
179,17/10/2017,1,1
179,18/10/2017,1,1
179,19/10/2017,0,1
179,20/10/2017,1,1
179,21/10/2017,1,1
179,22/10/2017,1,1
179,23/10/2017,1,1
179,24/10/2017,1,1
179,25/10/2017,1,1
179,26/10/2017,1,1
179,27/10/2017,1,1
179,28/10/2017,0,1
179,29/10/2017,1,3
179,30/10/2017,1,1
180,1/10/2017,1,1
180,2/10/2017,0,1
180,3/10/2017,1,1
180,4/10/2017,1,1
180,5/10/2017,1,1
180,6/10/2017,1,1
180,7/10/2017,1,1
180,8/10/2017,0,1
180,9/10/2017,0,1
180,10/10/2017,0,1
180,11/10/2017,1,1
180,12/10/2017,0,1
180,13/10/2017,1,1
180,14/10/2017,1,1
180,15/10/2017,1,1
180,16/10/2017,1,1
180,17/10/2017,1,1
180,18/10/2017,1,1
180,19/10/2017,1,1
180,20/10/2017,0,1
180,21/10/2017,0,1
180,22/10/2017,0,1
180,23/10/2017,0,1
180,24/10/2017,1,1
180,25/10/2017,0,1
180,26/10/2017,1,1
180,27/10/2017,0,1
180,28/10/2017,0,1
180,29/10/2017,0,1
180,30/10/2017,1,1
181,1/10/2017,0,1
181,2/10/2017,1,1
181,3/10/2017,0,1
181,4/10/2017,1,1
181,5/10/2017,0,1
181,6/10/2017,0,1
181,7/10/2017,0,1
181,8/10/2017,1,1
181,9/10/2017,1,1
181,10/10/2017,0,1
181,11/10/2017,1,1
181,12/10/2017,0,1
181,13/10/2017,0,1
181,14/10/2017,1,1
181,15/10/2017,0,3
181,16/10/2017,1,1
181,17/10/2017,1,1
181,18/10/2017,0,1
181,19/10/2017,1,1
181,20/10/2017,0,1
181,21/10/2017,0,1
181,22/10/2017,0,1
181,23/10/2017,1,1
181,24/10/2017,1,1
181,25/10/2017,0,1
181,26/10/2017,1,1
181,27/10/2017,1,1
181,28/10/2017,0,1
181,29/10/2017,1,3
181,30/10/2017,1,1
182,1/10/2017,1,1
182,2/10/2017,0,1
182,3/10/2017,1,1
182,4/10/2017,0,1
182,5/10/2017,0,1
182,6/10/2017,0,1
182,7/10/2017,0,1
182,8/10/2017,1,1
182,9/10/2017,1,1
182,10/10/2017,0,1
182,11/10/2017,1,1
182,12/10/2017,0,1
182,13/10/2017,0,1
182,14/10/2017,0,1
182,15/10/2017,1,1
182,16/10/2017,1,1
182,17/10/2017,1,1
182,18/10/2017,1,1
182,19/10/2017,0,1
182,20/10/2017,0,1
182,21/10/2017,1,1
182,22/10/2017,1,1
182,23/10/2017,1,1
182,24/10/2017,1,1
182,25/10/2017,0,1
182,26/10/2017,0,1
182,27/10/2017,0,1
182,28/10/2017,0,1
182,29/10/2017,0,1
182,30/10/2017,1,1
183,1/10/2017,0,1
183,2/10/2017,1,1
183,3/10/2017,0,1
183,4/10/2017,0,1
183,5/10/2017,0,1
183,6/10/2017,0,1
183,7/10/2017,1,1
183,8/10/2017,0,1
183,9/10/2017,1,1
183,10/10/2017,1,1
183,11/10/2017,0,1
183,12/10/2017,0,1
183,13/10/2017,1,1
183,14/10/2017,0,1
183,15/10/2017,0,3
183,16/10/2017,1,1
183,17/10/2017,0,1
183,18/10/2017,1,1
183,19/10/2017,0,1
183,20/10/2017,0,1
183,21/10/2017,1,1
183,22/10/2017,1,1
183,23/10/2017,0,1
183,24/10/2017,0,2
183,25/10/2017,1,1
183,26/10/2017,0,1
183,27/10/2017,1,1
183,28/10/2017,0,1
183,29/10/2017,0,1
183,30/10/2017,0,1
184,1/10/2017,1,1
184,2/10/2017,0,1
184,3/10/2017,1,1
184,4/10/2017,0,1
184,5/10/2017,1,1
184,6/10/2017,0,1
184,7/10/2017,0,1
184,8/10/2017,1,1
184,9/10/2017,1,1
184,10/10/2017,1,1
184,11/10/2017,1,1
184,12/10/2017,1,1
184,13/10/2017,1,1
184,14/10/2017,1,1
184,15/10/2017,0,3
184,16/10/2017,1,1
184,17/10/2017,0,1
184,18/10/2017,0,1
184,19/10/2017,0,1
184,20/10/2017,1,1
184,21/10/2017,0,1
184,22/10/2017,0,1
184,23/10/2017,0,1
184,24/10/2017,0,2
184,25/10/2017,0,1
184,26/10/2017,0,1
184,27/10/2017,0,1
184,28/10/2017,1,1
184,29/10/2017,1,3
184,30/10/2017,1,1
185,1/10/2017,0,1
185,2/10/2017,0,1
185,3/10/2017,1,1
185,4/10/2017,0,1
185,5/10/2017,1,1
185,6/10/2017,1,1
185,7/10/2017,1,1
185,8/10/2017,1,1
185,9/10/2017,1,1
185,10/10/2017,0,1
185,11/10/2017,1,1
185,12/10/2017,1,1
185,13/10/2017,1,1
185,14/10/2017,0,1
185,15/10/2017,0,3
185,16/10/2017,1,1
185,17/10/2017,0,1
185,18/10/2017,0,1
185,19/10/2017,1,1
185,20/10/2017,0,1
185,21/10/2017,0,1
185,22/10/2017,1,1
185,23/10/2017,0,1
185,24/10/2017,0,2
185,25/10/2017,0,1
185,26/10/2017,1,1
185,27/10/2017,0,1
185,28/10/2017,1,1
185,29/10/2017,1,3
185,30/10/2017,0,1
186,1/10/2017,0,1
186,2/10/2017,1,1
186,3/10/2017,1,1
186,4/10/2017,0,1
186,5/10/2017,1,1
186,6/10/2017,0,1
186,7/10/2017,1,1
186,8/10/2017,1,1
186,9/10/2017,1,1
186,10/10/2017,0,1
186,11/10/2017,1,1
186,12/10/2017,0,1
186,13/10/2017,1,1
186,14/10/2017,1,1
186,15/10/2017,1,1
186,16/10/2017,0,1
186,17/10/2017,0,1
186,18/10/2017,1,1
186,19/10/2017,0,1
186,20/10/2017,1,1
186,21/10/2017,0,1
186,22/10/2017,0,1
186,23/10/2017,1,1
186,24/10/2017,0,2
186,25/10/2017,1,1
186,26/10/2017,0,1
186,27/10/2017,0,1
186,28/10/2017,1,1
186,29/10/2017,1,3
186,30/10/2017,0,1
187,1/10/2017,0,1
187,2/10/2017,0,1
187,3/10/2017,1,1
187,4/10/2017,1,1
187,5/10/2017,0,1
187,6/10/2017,0,1
187,7/10/2017,0,1
187,8/10/2017,0,1
187,9/10/2017,1,1
187,10/10/2017,0,1
187,11/10/2017,0,1
187,12/10/2017,1,1
187,13/10/2017,0,1
187,14/10/2017,0,1
187,15/10/2017,0,3
187,16/10/2017,0,1
187,17/10/2017,0,1
187,18/10/2017,1,1
187,19/10/2017,1,1
187,20/10/2017,1,1
187,21/10/2017,0,1
187,22/10/2017,1,1
187,23/10/2017,0,1
187,24/10/2017,0,2
187,25/10/2017,1,1
187,26/10/2017,0,1
187,27/10/2017,0,1
187,28/10/2017,0,1
187,29/10/2017,0,1
187,30/10/2017,0,1
188,1/10/2017,0,1
188,2/10/2017,0,1
188,3/10/2017,0,1
188,4/10/2017,0,1
188,5/10/2017,0,1
188,6/10/2017,0,1
188,7/10/2017,0,1
188,8/10/2017,1,1
188,9/10/2017,1,1
188,10/10/2017,0,1
188,11/10/2017,0,1
188,12/10/2017,1,1
188,13/10/2017,1,1
188,14/10/2017,0,1
188,15/10/2017,0,3
188,16/10/2017,1,1
188,17/10/2017,0,1
188,18/10/2017,1,1
188,19/10/2017,0,1
188,20/10/2017,1,1
188,21/10/2017,0,1
188,22/10/2017,0,1
188,23/10/2017,1,1
188,24/10/2017,1,1
188,25/10/2017,0,1
188,26/10/2017,1,1
188,27/10/2017,0,1
188,28/10/2017,1,1
188,29/10/2017,0,1
188,30/10/2017,1,1
189,1/10/2017,1,1
189,2/10/2017,1,1
189,3/10/2017,1,1
189,4/10/2017,0,1
189,5/10/2017,1,1
189,6/10/2017,0,1
189,7/10/2017,0,1
189,8/10/2017,0,1
189,9/10/2017,0,1
189,10/10/2017,1,1
189,11/10/2017,1,1
189,12/10/2017,1,1
189,13/10/2017,1,1
189,14/10/2017,0,1
189,15/10/2017,0,3
189,16/10/2017,0,1
189,17/10/2017,1,1
189,18/10/2017,1,1
189,19/10/2017,0,1
189,20/10/2017,0,1
189,21/10/2017,1,1
189,22/10/2017,0,1
189,23/10/2017,0,1
189,24/10/2017,1,1
189,25/10/2017,1,1
189,26/10/2017,1,1
189,27/10/2017,1,1
189,28/10/2017,0,1
189,29/10/2017,1,3
189,30/10/2017,1,1
190,1/10/2017,0,1
190,2/10/2017,1,1
190,3/10/2017,1,1
190,4/10/2017,1,1
190,5/10/2017,0,1
190,6/10/2017,0,1
190,7/10/2017,0,1
190,8/10/2017,1,1
190,9/10/2017,1,1
190,10/10/2017,1,1
190,11/10/2017,1,1
190,12/10/2017,1,1
190,13/10/2017,0,1
190,14/10/2017,1,1
190,15/10/2017,1,1
190,16/10/2017,1,1
190,17/10/2017,1,1
190,18/10/2017,1,1
190,19/10/2017,1,1
190,20/10/2017,1,1
190,21/10/2017,0,1
190,22/10/2017,0,1
190,23/10/2017,0,1
190,24/10/2017,0,2
190,25/10/2017,0,1
190,26/10/2017,0,1
190,27/10/2017,1,1
190,28/10/2017,0,1
190,29/10/2017,1,3
190,30/10/2017,0,1
191,1/10/2017,0,1
191,2/10/2017,0,1
191,3/10/2017,0,1
191,4/10/2017,0,1
191,5/10/2017,0,1
191,6/10/2017,1,1
191,7/10/2017,1,1
191,8/10/2017,1,1
191,9/10/2017,1,1
191,10/10/2017,1,1
191,11/10/2017,1,1
191,12/10/2017,0,1
191,13/10/2017,0,1
191,14/10/2017,1,1
191,15/10/2017,0,3
191,16/10/2017,1,1
191,17/10/2017,1,1
191,18/10/2017,0,1
191,19/10/2017,0,1
191,20/10/2017,1,1
191,21/10/2017,0,1
191,22/10/2017,1,1
191,23/10/2017,0,1
191,24/10/2017,1,1
191,25/10/2017,1,1
191,26/10/2017,0,1
191,27/10/2017,0,1
191,28/10/2017,0,1
191,29/10/2017,1,3
191,30/10/2017,0,1
192,1/10/2017,1,1
192,2/10/2017,0,1
192,3/10/2017,1,1
192,4/10/2017,0,1
192,5/10/2017,1,1
192,6/10/2017,1,1
192,7/10/2017,0,1
192,8/10/2017,1,1
192,9/10/2017,0,1
192,10/10/2017,1,1
192,11/10/2017,1,1
192,12/10/2017,0,1
192,13/10/2017,0,1
192,14/10/2017,0,1
192,15/10/2017,1,1
192,16/10/2017,1,1
192,17/10/2017,1,1
192,18/10/2017,0,1
192,19/10/2017,0,1
192,20/10/2017,1,1
192,21/10/2017,0,1
192,22/10/2017,0,1
192,23/10/2017,0,1
192,24/10/2017,0,2
192,25/10/2017,0,1
192,26/10/2017,1,1
192,27/10/2017,1,1
192,28/10/2017,1,1
192,29/10/2017,1,3
192,30/10/2017,1,1
193,1/10/2017,1,1
193,2/10/2017,1,1
193,3/10/2017,0,1
193,4/10/2017,1,1
193,5/10/2017,1,1
193,6/10/2017,1,1
193,7/10/2017,1,1
193,8/10/2017,0,1
193,9/10/2017,0,1
193,10/10/2017,1,1
193,11/10/2017,0,1
193,12/10/2017,1,1
193,13/10/2017,0,1
193,14/10/2017,1,1
193,15/10/2017,1,1
193,16/10/2017,1,1
193,17/10/2017,1,1
193,18/10/2017,0,1
193,19/10/2017,1,1
193,20/10/2017,0,1
193,21/10/2017,0,1
193,22/10/2017,1,1
193,23/10/2017,0,1
193,24/10/2017,1,1
193,25/10/2017,1,1
193,26/10/2017,0,1
193,27/10/2017,1,1
193,28/10/2017,1,1
193,29/10/2017,1,3
193,30/10/2017,0,1
194,1/10/2017,1,1
194,2/10/2017,0,1
194,3/10/2017,1,1
194,4/10/2017,0,1
194,5/10/2017,0,1
194,6/10/2017,0,1
194,7/10/2017,0,1
194,8/10/2017,1,1
194,9/10/2017,0,1
194,10/10/2017,1,1
194,11/10/2017,1,1
194,12/10/2017,1,1
194,13/10/2017,0,1
194,14/10/2017,0,1
194,15/10/2017,0,3
194,16/10/2017,1,1
194,17/10/2017,1,1
194,18/10/2017,1,1
194,19/10/2017,1,1
194,20/10/2017,0,1
194,21/10/2017,1,1
194,22/10/2017,1,1
194,23/10/2017,1,1
194,24/10/2017,0,2
194,25/10/2017,0,1
194,26/10/2017,1,1
194,27/10/2017,0,1
194,28/10/2017,1,1
194,29/10/2017,1,3
194,30/10/2017,1,1
195,1/10/2017,1,1
195,2/10/2017,1,1
195,3/10/2017,1,1
195,4/10/2017,0,1
195,5/10/2017,0,1
195,6/10/2017,0,1
195,7/10/2017,1,1
195,8/10/2017,1,1
195,9/10/2017,0,1
195,10/10/2017,1,1
195,11/10/2017,0,1
195,12/10/2017,0,1
195,13/10/2017,0,1
195,14/10/2017,0,1
195,15/10/2017,1,1
195,16/10/2017,0,1
195,17/10/2017,1,1
195,18/10/2017,0,1
195,19/10/2017,1,1
195,20/10/2017,0,1
195,21/10/2017,1,1
195,22/10/2017,0,1
195,23/10/2017,1,1
195,24/10/2017,1,1
195,25/10/2017,1,1
195,26/10/2017,1,1
195,27/10/2017,1,1
195,28/10/2017,1,1
195,29/10/2017,1,3
195,30/10/2017,0,1
196,1/10/2017,0,1
196,2/10/2017,0,1
196,3/10/2017,0,1
196,4/10/2017,0,1
196,5/10/2017,1,1
196,6/10/2017,1,1
196,7/10/2017,0,1
196,8/10/2017,0,1
196,9/10/2017,1,1
196,10/10/2017,1,1
196,11/10/2017,0,1
196,12/10/2017,0,1
196,13/10/2017,1,1
196,14/10/2017,0,1
196,15/10/2017,0,3
196,16/10/2017,1,1
196,17/10/2017,1,1
196,18/10/2017,0,1
196,19/10/2017,1,1
196,20/10/2017,1,1
196,21/10/2017,1,1
196,22/10/2017,1,1
196,23/10/2017,0,1
196,24/10/2017,1,1
196,25/10/2017,0,1
196,26/10/2017,0,1
196,27/10/2017,0,1
196,28/10/2017,0,1
196,29/10/2017,0,1
196,30/10/2017,0,1
197,1/10/2017,1,1
197,2/10/2017,1,1
197,3/10/2017,0,1
197,4/10/2017,0,1
197,5/10/2017,0,1
197,6/10/2017,1,1
197,7/10/2017,0,1
197,8/10/2017,1,1
197,9/10/2017,0,1
197,10/10/2017,0,1
197,11/10/2017,0,1
197,12/10/2017,0,1
197,13/10/2017,1,1
197,14/10/2017,1,1
197,15/10/2017,0,3
197,16/10/2017,0,1
197,17/10/2017,1,1
197,18/10/2017,0,1
197,19/10/2017,1,1
197,20/10/2017,0,1
197,21/10/2017,1,1
197,22/10/2017,0,1
197,23/10/2017,0,1
197,24/10/2017,0,2
197,25/10/2017,1,1
197,26/10/2017,1,1
197,27/10/2017,1,1
197,28/10/2017,0,1
197,29/10/2017,0,1
197,30/10/2017,0,1
198,1/10/2017,1,1
198,2/10/2017,1,1
198,3/10/2017,1,1
198,4/10/2017,1,1
198,5/10/2017,0,1
198,6/10/2017,1,1
198,7/10/2017,1,1
198,8/10/2017,1,1
198,9/10/2017,1,1
198,10/10/2017,1,1
198,11/10/2017,0,1
198,12/10/2017,1,1
198,13/10/2017,1,1
198,14/10/2017,1,1
198,15/10/2017,0,3
198,16/10/2017,0,1
198,17/10/2017,1,1
198,18/10/2017,0,1
198,19/10/2017,1,1
198,20/10/2017,1,1
198,21/10/2017,0,1
198,22/10/2017,1,1
198,23/10/2017,1,1
198,24/10/2017,0,2
198,25/10/2017,1,1
198,26/10/2017,0,1
198,27/10/2017,0,1
198,28/10/2017,1,1
198,29/10/2017,0,1
198,30/10/2017,1,1
199,1/10/2017,1,1
199,2/10/2017,0,1
199,3/10/2017,0,1
199,4/10/2017,0,1
199,5/10/2017,0,1
199,6/10/2017,1,1
199,7/10/2017,1,1
199,8/10/2017,0,1
199,9/10/2017,0,1
199,10/10/2017,0,1
199,11/10/2017,0,1
199,12/10/2017,1,1
199,13/10/2017,1,1
199,14/10/2017,0,1
199,15/10/2017,0,3
199,16/10/2017,0,1
199,17/10/2017,0,1
199,18/10/2017,0,1
199,19/10/2017,0,1
199,20/10/2017,1,1
199,21/10/2017,0,1
199,22/10/2017,0,1
199,23/10/2017,1,1
199,24/10/2017,0,2
199,25/10/2017,0,1
199,26/10/2017,1,1
199,27/10/2017,1,1
199,28/10/2017,0,1
199,29/10/2017,1,3
199,30/10/2017,1,1
200,1/10/2017,0,1
200,2/10/2017,1,1
200,3/10/2017,1,1
200,4/10/2017,1,1
200,5/10/2017,0,1
200,6/10/2017,1,1
200,7/10/2017,1,1
200,8/10/2017,0,1
200,9/10/2017,1,1
200,10/10/2017,1,1
200,11/10/2017,1,1
200,12/10/2017,1,1
200,13/10/2017,1,1
200,14/10/2017,1,1
200,15/10/2017,1,1
200,16/10/2017,1,1
200,17/10/2017,1,1
200,18/10/2017,1,1
200,19/10/2017,0,1
200,20/10/2017,0,1
200,21/10/2017,0,1
200,22/10/2017,0,1
200,23/10/2017,1,1
200,24/10/2017,0,2
200,25/10/2017,1,1
200,26/10/2017,1,1
200,27/10/2017,1,1
200,28/10/2017,1,1
200,29/10/2017,1,3
200,30/10/2017,0,1
201,1/10/2017,1,1
201,2/10/2017,0,1
201,3/10/2017,1,1
201,4/10/2017,0,1
201,5/10/2017,0,1
201,6/10/2017,1,1
201,7/10/2017,1,1
201,8/10/2017,1,1
201,9/10/2017,1,1
201,10/10/2017,0,1
201,11/10/2017,0,1
201,12/10/2017,0,1
201,13/10/2017,1,1
201,14/10/2017,0,1
201,15/10/2017,0,3
201,16/10/2017,1,1
201,17/10/2017,0,1
201,18/10/2017,0,1
201,19/10/2017,1,1
201,20/10/2017,1,1
201,21/10/2017,0,1
201,22/10/2017,0,1
201,23/10/2017,0,1
201,24/10/2017,1,1
201,25/10/2017,1,1
201,26/10/2017,0,1
201,27/10/2017,0,1
201,28/10/2017,1,1
201,29/10/2017,0,1
201,30/10/2017,0,1
202,1/10/2017,1,1
202,2/10/2017,1,1
202,3/10/2017,1,1
202,4/10/2017,1,1
202,5/10/2017,1,1
202,6/10/2017,1,1
202,7/10/2017,0,1
202,8/10/2017,1,1
202,9/10/2017,1,1
202,10/10/2017,0,1
202,11/10/2017,1,1
202,12/10/2017,0,1
202,13/10/2017,1,1
202,14/10/2017,0,1
202,15/10/2017,0,3
202,16/10/2017,1,1
202,17/10/2017,0,1
202,18/10/2017,1,1
202,19/10/2017,1,1
202,20/10/2017,0,1
202,21/10/2017,1,1
202,22/10/2017,0,1
202,23/10/2017,1,1
202,24/10/2017,1,1
202,25/10/2017,0,1
202,26/10/2017,0,1
202,27/10/2017,0,1
202,28/10/2017,1,1
202,29/10/2017,1,3
202,30/10/2017,0,1
203,1/10/2017,1,1
203,2/10/2017,0,1
203,3/10/2017,1,1
203,4/10/2017,0,1
203,5/10/2017,0,1
203,6/10/2017,1,1
203,7/10/2017,0,1
203,8/10/2017,0,1
203,9/10/2017,0,1
203,10/10/2017,1,1
203,11/10/2017,0,1
203,12/10/2017,0,1
203,13/10/2017,1,1
203,14/10/2017,1,1
203,15/10/2017,0,3
203,16/10/2017,1,1
203,17/10/2017,0,1
203,18/10/2017,1,1
203,19/10/2017,0,1
203,20/10/2017,0,1
203,21/10/2017,1,1
203,22/10/2017,0,1
203,23/10/2017,1,1
203,24/10/2017,1,1
203,25/10/2017,0,1
203,26/10/2017,0,1
203,27/10/2017,0,1
203,28/10/2017,0,1
203,29/10/2017,1,3
203,30/10/2017,0,1
204,1/10/2017,1,1
204,2/10/2017,1,1
204,3/10/2017,0,1
204,4/10/2017,1,1
204,5/10/2017,1,1
204,6/10/2017,1,1
204,7/10/2017,0,1
204,8/10/2017,1,1
204,9/10/2017,0,1
204,10/10/2017,0,1
204,11/10/2017,0,1
204,12/10/2017,0,1
204,13/10/2017,1,1
204,14/10/2017,0,1
204,15/10/2017,0,3
204,16/10/2017,1,1
204,17/10/2017,0,1
204,18/10/2017,1,1
204,19/10/2017,0,1
204,20/10/2017,1,1
204,21/10/2017,0,1
204,22/10/2017,1,1
204,23/10/2017,0,1
204,24/10/2017,0,2
204,25/10/2017,1,1
204,26/10/2017,1,1
204,27/10/2017,0,1
204,28/10/2017,0,1
204,29/10/2017,0,1
204,30/10/2017,0,1
205,1/10/2017,0,1
205,2/10/2017,1,1
205,3/10/2017,1,1
205,4/10/2017,0,1
205,5/10/2017,1,1
205,6/10/2017,0,1
205,7/10/2017,0,1
205,8/10/2017,1,1
205,9/10/2017,0,1
205,10/10/2017,0,1
205,11/10/2017,0,1
205,12/10/2017,0,1
205,13/10/2017,1,1
205,14/10/2017,0,1
205,15/10/2017,1,1
205,16/10/2017,0,1
205,17/10/2017,0,1
205,18/10/2017,0,1
205,19/10/2017,1,1
205,20/10/2017,0,1
205,21/10/2017,0,1
205,22/10/2017,0,1
205,23/10/2017,0,1
205,24/10/2017,1,1
205,25/10/2017,1,1
205,26/10/2017,0,1
205,27/10/2017,0,1
205,28/10/2017,1,1
205,29/10/2017,0,1
205,30/10/2017,1,1
206,1/10/2017,1,1
206,2/10/2017,0,1
206,3/10/2017,1,1
206,4/10/2017,0,1
206,5/10/2017,1,1
206,6/10/2017,0,1
206,7/10/2017,0,1
206,8/10/2017,0,1
206,9/10/2017,0,1
206,10/10/2017,1,1
206,11/10/2017,1,1
206,12/10/2017,1,1
206,13/10/2017,1,1
206,14/10/2017,0,1
206,15/10/2017,1,1
206,16/10/2017,1,1
206,17/10/2017,1,1
206,18/10/2017,0,1
206,19/10/2017,1,1
206,20/10/2017,1,1
206,21/10/2017,0,1
206,22/10/2017,0,1
206,23/10/2017,1,1
206,24/10/2017,0,2
206,25/10/2017,0,1
206,26/10/2017,1,1
206,27/10/2017,1,1
206,28/10/2017,1,1
206,29/10/2017,1,3
206,30/10/2017,0,1
207,1/10/2017,1,1
207,2/10/2017,0,1
207,3/10/2017,1,1
207,4/10/2017,0,1
207,5/10/2017,0,1
207,6/10/2017,1,1
207,7/10/2017,1,1
207,8/10/2017,1,1
207,9/10/2017,0,1
207,10/10/2017,0,1
207,11/10/2017,1,1
207,12/10/2017,0,1
207,13/10/2017,0,1
207,14/10/2017,1,1
207,15/10/2017,0,3
207,16/10/2017,0,1
207,17/10/2017,0,1
207,18/10/2017,1,1
207,19/10/2017,0,1
207,20/10/2017,1,1
207,21/10/2017,0,1
207,22/10/2017,1,1
207,23/10/2017,0,1
207,24/10/2017,0,2
207,25/10/2017,1,1
207,26/10/2017,0,1
207,27/10/2017,0,1
207,28/10/2017,1,1
207,29/10/2017,1,3
207,30/10/2017,1,1
208,1/10/2017,1,1
208,2/10/2017,1,1
208,3/10/2017,0,1
208,4/10/2017,0,1
208,5/10/2017,1,1
208,6/10/2017,1,1
208,7/10/2017,1,1
208,8/10/2017,1,1
208,9/10/2017,1,1
208,10/10/2017,0,1
208,11/10/2017,1,1
208,12/10/2017,1,1
208,13/10/2017,1,1
208,14/10/2017,1,1
208,15/10/2017,1,1
208,16/10/2017,0,1
208,17/10/2017,0,1
208,18/10/2017,0,1
208,19/10/2017,1,1
208,20/10/2017,0,1
208,21/10/2017,0,1
208,22/10/2017,0,1
208,23/10/2017,1,1
208,24/10/2017,1,1
208,25/10/2017,1,1
208,26/10/2017,1,1
208,27/10/2017,0,1
208,28/10/2017,1,1
208,29/10/2017,1,3
208,30/10/2017,0,1
209,1/10/2017,0,1
209,2/10/2017,0,1
209,3/10/2017,1,1
209,4/10/2017,0,1
209,5/10/2017,1,1
209,6/10/2017,1,1
209,7/10/2017,1,1
209,8/10/2017,1,1
209,9/10/2017,1,1
209,10/10/2017,0,1
209,11/10/2017,0,1
209,12/10/2017,1,1
209,13/10/2017,0,1
209,14/10/2017,0,1
209,15/10/2017,1,1
209,16/10/2017,0,1
209,17/10/2017,0,1
209,18/10/2017,1,1
209,19/10/2017,1,1
209,20/10/2017,0,1
209,21/10/2017,0,1
209,22/10/2017,1,1
209,23/10/2017,0,1
209,24/10/2017,1,1
209,25/10/2017,1,1
209,26/10/2017,0,1
209,27/10/2017,1,1
209,28/10/2017,0,1
209,29/10/2017,0,1
209,30/10/2017,1,1
210,1/10/2017,0,1
210,2/10/2017,1,1
210,3/10/2017,1,1
210,4/10/2017,1,1
210,5/10/2017,1,1
210,6/10/2017,0,1
210,7/10/2017,0,1
210,8/10/2017,0,1
210,9/10/2017,1,1
210,10/10/2017,0,1
210,11/10/2017,1,1
210,12/10/2017,0,1
210,13/10/2017,0,1
210,14/10/2017,0,1
210,15/10/2017,0,3
210,16/10/2017,0,1
210,17/10/2017,0,1
210,18/10/2017,1,1
210,19/10/2017,0,1
210,20/10/2017,1,1
210,21/10/2017,1,1
210,22/10/2017,1,1
210,23/10/2017,1,1
210,24/10/2017,0,2
210,25/10/2017,0,1
210,26/10/2017,0,1
210,27/10/2017,0,1
210,28/10/2017,1,1
210,29/10/2017,1,3
210,30/10/2017,0,1
211,1/10/2017,1,1
211,2/10/2017,1,1
211,3/10/2017,1,1
211,4/10/2017,1,1
211,5/10/2017,0,1
211,6/10/2017,0,1
211,7/10/2017,1,1
211,8/10/2017,0,1
211,9/10/2017,1,1
211,10/10/2017,1,1
211,11/10/2017,0,1
211,12/10/2017,0,1
211,13/10/2017,1,1
211,14/10/2017,1,1
211,15/10/2017,0,3
211,16/10/2017,1,1
211,17/10/2017,0,1
211,18/10/2017,1,1
211,19/10/2017,1,1
211,20/10/2017,0,1
211,21/10/2017,1,1
211,22/10/2017,1,1
211,23/10/2017,0,1
211,24/10/2017,0,2
211,25/10/2017,1,1
211,26/10/2017,1,1
211,27/10/2017,0,1
211,28/10/2017,1,1
211,29/10/2017,0,1
211,30/10/2017,1,1
212,1/10/2017,0,1
212,2/10/2017,1,1
212,3/10/2017,0,1
212,4/10/2017,1,1
212,5/10/2017,1,1
212,6/10/2017,1,1
212,7/10/2017,0,1
212,8/10/2017,0,1
212,9/10/2017,1,1
212,10/10/2017,1,1
212,11/10/2017,0,1
212,12/10/2017,1,1
212,13/10/2017,1,1
212,14/10/2017,0,1
212,15/10/2017,0,3
212,16/10/2017,0,1
212,17/10/2017,0,1
212,18/10/2017,1,1
212,19/10/2017,0,1
212,20/10/2017,1,1
212,21/10/2017,0,1
212,22/10/2017,1,1
212,23/10/2017,0,1
212,24/10/2017,0,2
212,25/10/2017,1,1
212,26/10/2017,1,1
212,27/10/2017,0,1
212,28/10/2017,0,1
212,29/10/2017,0,1
212,30/10/2017,1,1
